id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
237941,2518,EHEH,9843,148,ASP,1,0,03,51.4390983581543,5.362130165100098,73,31,821,21,51.46120071411133,5.386889934539795,67,213,821
237935,2519,EHGG,4922,148,ASP,1,1,01,53.117401123046875,6.576859951019287,16,9,,19,53.130699157714844,6.580269813537598,12,189,
237936,2519,EHGG,8202,148,ASP,1,0,05,53.111084,6.560897,13,52,,23,53.124954,6.590267,13,232,
237940,2524,EHRD,7218,148,ASP,1,0,06,51.95209884643555,4.428239822387695,-15,56,656,24,51.962799072265625,4.455080032348633,-15,235,656
235644,2530,EICK,4298,148,PEM,1,0,07,51.84159851074219,-8.496000289916992,471,63,,25,51.84700012207031,-8.479120254516602,502,243,
235645,2530,EICK,6998,148,ASP,1,0,16,51.85029983520508,-8.496439933776855,477,160,,34,51.832298278808594,-8.485790252685547,460,340,
356512,2533,EIDW,10203,148,CON,1,0,10L,53.43716,-6.28062,235,97,,28R,53.4352,-6.24496,213,278,
235634,2533,EIDW,8652,148,ASPH,1,0,10R,53.42243,-6.29007,242,95,,28L,53.4203,-6.25058,202,275,
235635,2533,EIDW,4393,200,ASP,0,1,11,53.43659973144531,-6.262269973754883,217,105,279,29,53.43339920043945,-6.242809772491455,216,285,
235636,2533,EIDW,6798,148,ASP,1,0,16,53.437,-6.26198,217,157,,34,53.419899,-6.24959,202,337,
235637,2534,EIKN,7546,148,ASP,1,0,08,53.90829849243164,-8.835650444030762,592,79,502,26,53.91230010986328,-8.801329612731934,665,259,
235639,2537,EINN,10495,148,ASP,1,0,06,52.693199157714844,-8.943519592285156,46,52,,24,52.71080017089844,-8.906100273132324,15,232,459
235465,2540,EKAH,9111,75,PEM,1,0,10L,56.30739974975586,10.597800254821777,79,100.3,,28R,56.303001403808594,10.641900062561035,78,280.3,
235464,2540,EKAH,8865,148,PEM,1,0,10R,56.30550003051758,10.597599983215332,81,100.3,,28L,56.30120086669922,10.64050006866455,75,280.3,
235466,2541,EKBI,10172,148,ASP,1,0,09,55.73970031738281,9.132439613342285,215,87,492,27,55.7411994934082,9.18176555633545,244,267,492
235449,2542,EKCH,11811,148,ASP,1,0,04L,55.592201,12.603536,13,41,,22R,55.616543,12.641174,14,221,1967
235448,2542,EKCH,10827,148,ASP,1,0,04R,55.60309982299805,12.633000373840332,12,41,,22L,55.62540054321289,12.66759967803955,8,221,
235450,2542,EKCH,9186,148,ASPH,1,0,12,55.626293,12.633331,13,123,2313,30,55.612522,12.670532,8,303,886
235451,2549,EKOD,6053,148,ASP,1,0,06,55.471500396728516,10.315299987792969,44,59.8,,24,55.479801177978516,10.340499877929688,46,239.8,
235452,2549,EKOD,2280,98,GRS,0,0,13,55.476898193359375,10.334400177001953,,130,,31,55.472900390625,10.34280014038086,,310,361
235788,2559,EKVG,5905,98,ASP,1,0,12,62.0662,-7.28761,268,118,,30,62.061001,-7.26648,252,298,
235461,2562,EKYT,8707,148,PEM,1,0,08L,57.09370040893555,9.833379745483398,8,83.3,,26R,57.096500396728516,9.876870155334473,10,263.3,
235460,2562,EKYT,8363,74,ASP,1,0,08R,57.09189987182617,9.835470199584961,7,83.3,,26L,57.094600677490234,9.877240180969238,10,263.3,
237448,2563,ELLX,13123,148,ASPHALT,1,0,06,49.617699,6.18746,1158,57,,24,49.635502,6.23556,1214,238,
237982,2564,ENAL,7592,148,ASP,1,0,06,62.555923,6.08984,34,65,490,24,62.564819,6.130524,48,245,755
237964,2569,ENBO,9167,148,CON,1,0,07,67.265297,14.3183,17,78,1969,25,67.271698,14.3952,39,258,
237980,2570,ENBR,9810,148,ASP,1,0,17,60.30659866333008,5.213699817657471,165,170.5,886,35,60.28010177612305,5.2225799560546875,146,350.5,889
237947,2572,ENCN,6677,148,ASP,1,0,03,58.196701,8.07541,41,35,394,21,58.2117,8.09527,52,215,623
237963,2575,ENEV,9236,148,ASP,1,0,17,68.50389862060547,16.676700592041016,81,177.6,302,35,68.47869873046875,16.67959976196289,80,357.6,214
237959,2578,ENGM,11811,148,ASP,1,0,01L,60.185001373291016,11.073699951171875,656,16,,19R,60.21609878540039,11.091699600219727,675,196,
237958,2578,ENGM,9678,148,ASP,1,0,01R,60.17580032348633,11.107799530029297,670,16,,19L,60.20119857788086,11.1225004196167,681,196,
237966,2599,ENTC,8041,148,ASP,1,0,18,69.693779,18.925903,13,193,1286,36,69.672371,18.911621,25,13,
237976,2600,ENTO,9216,148,ASP,1,0,17,59.198952,10.258331,282,179,1231,35,59.173721,10.258911,255,359,1231
237948,2601,ENVA,9052,148,ASP,1,0,09,63.457698822021484,10.889399528503418,17,90.2,830,27,63.45759963989258,10.946499824523926,56,270.2,459
237949,2601,ENVA,1771,118,ASP,1,1,13,63.465599060058594,10.920999526977539,30,134,412,31,63.456600189208984,10.942000389099121,54,314,962
254524,2601,ENVA,1117,118,ASP,0,1,14,63.464900970458984,10.922900199890137,30,134,,32,63.45899963378906,10.936599731445312,54,314,
237970,2602,ENZV,8035,148,ASP,1,0,10,58.881802,5.60479,7,106,329,28,58.875599,5.64559,27,286,501
237971,2602,ENZV,9369,197,ASP,1,0,18,58.89500045776367,5.637290000915527,9,179.1,492,36,58.86940002441406,5.638050079345703,29,359.1,492
238278,2608,EPGD,9186,148,ASP,1,0,11,54.3811,18.452,450,113,,29,54.3713,18.491699,489,293,
238291,2609,EPKK,8366,196,CON,1,0,07,50.075401306152344,19.76810073852539,792,78,,25,50.0802001953125,19.802900314331055,779,258,784
238275,2613,EPKT,10499,148,CON,1,0,08,50.476101,19.059601,970,90,,26,50.476002,19.104601,994,270,1045
309486,309484,EPLB,8268,148,ASPHALT,1,0,07,51.23759841918945,22.69580078125,632,72,,25,51.242698669433594,22.73110008239746,626,252,
238277,2616,EPLL,8202,148,ASPH-CONC,1,0,07,51.716222,19.372194,592,71,968,25,51.723669,19.406319,607,251,1020
260404,2616,EPLL,2296,574,Grass,0,1,07R,51.719299,19.3967,579,71,,25L,51.721401,19.4062,607,,
238269,2622,EPMO,8202,147,ASP,0,0,08,52.449501037597656,20.63360023498535,338,82,,26,52.452701568603516,20.670000076293945,341,262,
311162,2625,EPPO,2296,984,grass,0,1,02,,,,,,20,,,,,
238287,2625,EPPO,8215,164,ASP,1,0,10,52.4249,16.806101,309,108,,28,52.418201,16.841,289,288,
351633,2629,EPRZ,2448,164,GRASS,0,0,08L,,,,,,26R,,,,,
351634,2629,EPRZ,2953,99,CONC/ASPH,0,0,08R,,,,,,26L,,,,,
238286,2629,EPRZ,10498,147,CON,1,0,09,50.110198974609375,22.00149917602539,688,91,,27,50.10960006713867,22.046300888061523,679,271,
238285,2629,EPRZ,6840,328,GRS Emergency Strip,0,0,09ES,50.104400634765625,22.042600631713867,,81,,27ES,50.10559844970703,22.054000854492188,,261,
238276,2630,EPSC,8202,197,ASP,1,0,13,53.592098236083984,14.887900352478027,118,131,,31,53.57740020751953,14.916500091552734,154,311,
238288,2637,EPWA,9186,164,ASPH,1,0,11,52.171501,20.946699,362,115,,29,52.160999,20.9839,347,295,1640
238289,2637,EPWA,12106,196,ASPH,1,0,15,52.1786,20.9559,353,152,,33,52.149399,20.9814,355,332,2170
238284,2638,EPWR,8212,147,CONC-ASPH,1,0,11,51.108799,16.865801,405,116,,29,51.098999,16.898001,401,296,
239020,2648,ESGG,10823,148,ASP,1,0,03,57.64950180053711,12.2677001953125,478,26,,21,57.67610168457031,12.291899681091309,506,206,
239045,2660,ESKN,9442,148,ASP,1,0,08,58.78670120239258,16.880399703979492,113,83.1,419,26,58.789798736572266,16.929800033569336,127,263.1,
239046,2660,ESKN,6690,131,ASP,1,0,16,58.80139923095703,16.90410041809082,133,161.8,,34,58.784000396728516,16.91510009765625,131,341.8,
332180,316498,ESKS,8202,148,ASP,0,0,15,61.17411804199219,12.821249961853027,1644,,,33,61.155391693115234,12.846824645996094,1644,,
239007,2669,ESMS,2615,59,ASP,0,0,11,55.523102,13.3598,232,105,,29,55.521301,13.372,228,285,
239008,2669,ESMS,9186,148,ASP,1,0,17,55.548099517822266,13.373800277709961,209,173.4,,35,55.523101806640625,13.378899574279785,236,353.4,
239065,2685,ESNQ,8209,148,ASP,1,0,03,67.81269836425781,20.32029914855957,1508,33.7,,21,67.831298828125,20.353200912475586,1432,213.7,
239010,2689,ESNU,7551,148,ASP,1,0,14,63.798500061035156,20.26930046081543,24,138,,32,63.78310012817383,20.30030059814453,17,318,196
239068,2696,ESOW,8468,164,ASP,1,0,01,59.57848358154297,16.629249572753906,5,8.2,1312,19,59.601173400878906,16.63847541809082,21,188.2,
239061,2697,ESPA,10990,148,ASP,1,0,14,65.55480194091797,22.097400665283203,65,137.3,,32,65.53269958496094,22.1466007232666,21,317.3,
239018,2701,ESSA,10830,148,ASP,1,0,01L,59.637298583984375,17.91320037841797,98,10,,19R,59.66640090942383,17.923799514770508,118,190,
239017,2701,ESSA,8201,148,ASP,1,0,01R,59.626399993896484,17.950700759887695,137,10.4,,19L,59.64849853515625,17.95870018005371,98,190.4,
239019,2701,ESSA,8202,148,ASP,1,0,08,59.65840148925781,17.936100006103516,108,75.9,,26,59.66389846801758,17.97920036315918,124,255.9,
238981,2706,ESSL,7004,148,ASP,1,0,11,58.409901,15.6634,142,112,,29,58.402699,15.6971,172,292,
238989,2710,ESSV,6562,148,ASP,1,0,03,57.65439987182617,18.340200424194336,140,21,,21,57.671199798583984,18.35219955444336,136,201,
238990,2710,ESSV,3611,131,GRS,0,0,10,57.6510009765625,18.329700469970703,142,101,,28,57.64899826049805,18.347700119018555,164,281,
237421,2757,EVLA,6568,131,ASP,1,0,06,56.51449966430664,21.08180046081543,5,70,,24,56.520599365234375,21.11240005493164,16,250,
237422,2758,EVRA,10499,148,ASP,1,0,18,56.93510055541992,23.973100662231445,31,185,,36,56.906436920166016,23.968345642089844,37,5,
237426,2760,EYKA,10663,148,ASP,1,0,08,54.9627,24.0595,236,85,1116,26,54.965153,24.110056,256,265,788
237429,2762,EYPA,7480,148,ASP,1,0,01,55.96442413330078,21.090309143066406,33,13,,19,55.98176574707031,21.09729766845703,33,193,
237430,2766,EYVI,8251,164,ASP,1,0,01,54.62369918823242,25.278499603271484,594,22,,19,54.64459991455078,25.293100357055664,646,202,
238817,2772,FABL,8396,151,ASP,1,0,02,-29.105100631713867,26.30229949951172,4413,360,,20,-29.082000732421875,26.302499771118164,4421,180,
238818,2772,FABL,7202,151,ASP,1,0,12,-29.089599609375,26.285400390625,4457,102,,30,-29.093599319458008,26.3075008392334,4413,282,
238798,2775,FACT,10502,200,ASP,1,0,01,-33.987701416015625,18.60890007019043,144,346,,19,-33.959800720214844,18.600000381469727,147,166,
238799,2775,FACT,5581,151,ASP,1,0,16,-33.96139907836914,18.59749984741211,143,136,,34,-33.9723014831543,18.61039924621582,151,316,
238752,2779,FAEL,5200,150,ASP,1,0,06,-33.04199981689453,27.820199966430664,394,37,,24,-33.030601501464844,27.830299377441406,407,217,
238753,2779,FAEL,6362,150,ASP,1,0,11,-33.03730010986328,27.811599731445312,435,82,,29,-33.0348014831543,27.832399368286133,387,262,
238833,2783,FAGG,6562,148,ASP,1,0,11,-34.00590133666992,22.367700576782227,622,89,,29,-34.00519943237305,22.389299392700195,648,269,
238745,2794,FAKM,9843,148,ASP,1,0,02,-28.820299,24.7652,3900,359,,20,-28.7931,24.7652,3940,179,
238746,2794,FAKM,8002,148,ASP,1,0,10,-28.805099487304688,24.750999450683594,3950,80,,28,-28.80109977722168,24.775400161743164,3915,260,
238701,2795,FAKN,10171,148,ASP,1,0,05,-25.395299911499023,31.096500396728516,2825,34.2,1639,23,-25.372100830078125,31.11370086669922,2827,214.2,
238805,2800,FALA,10000,75,ASP,1,1,06L,-25.947799682617188,27.914899826049805,4517,47,453,24R,-25.92919921875,27.937299728393555,4397,227,
238804,2800,FALA,9996,147,ASP,1,0,07,-25.948299407958984,27.9153995513916,4521,57,,25,-25.93000030517578,27.9375,4394,227,230
312671,300795,FALE,12139,197,Asphalt,0,0,06,,,304,61,,24,,,304,241,
238744,31055,FAOR,14495,200,ASP,1,0,03L,-26.146299362182617,28.23430061340332,5558,14,,21R,-26.107999801635742,28.246299743652344,5501,194,
238743,31055,FAOR,11155,197,ASP,1,0,03R,-26.16469955444336,28.248199462890625,5510,14,,21L,-26.13520050048828,28.257299423217773,5494,194,
238821,2820,FAPE,7087,151,ASP,1,0,08,-33.993,25.601601,226,58,,26,-33.983501,25.6199,185,238,
238823,2820,FAPE,5502,151,ASP,1,0,17,-33.98379898071289,25.61639976501465,192,146,,35,-33.996299743652344,25.62660026550293,184,326,
238776,2827,FAPP,8400,148,ASP,0,0,01,-23.86039924621582,29.458900451660156,4076,359,,19,-23.837299346923828,29.458499908447266,4013,179,
238777,2827,FAPP,7612,148,ASP,1,0,05,-23.858800888061523,29.44729995727539,4014,38,,23,-23.842199325561523,29.461299896240234,4020,218,
233607,2860,FBFT,7218,98,ASP,1,0,11,-21.158333,27.463888,3281,97,,29,-21.161112,27.484722,3278,277,
317474,2860,FBFT,9843,148,ASP,1,0,13,-21.15048,27.453283,3323,121,,31,-21.164515,27.477983,3278,301,
233608,2860,FBFT,4147,72,GVL,0,1,16,-21.161500930786133,27.482999801635742,3271,147,,34,-21.17099952697754,27.48979949951172,3283,327,
233611,2862,FBKE,6562,98,ASP,0,0,08,-17.835800170898438,25.153499603271484,3298,71,,26,-17.82990074157715,25.171300888061523,3263,251,
233610,2863,FBMN,6562,98,ASP,1,0,08,-19.976200103759766,23.422399520874023,3092,66,,26,-19.968900680541992,23.439800262451172,3093,246,
233609,2864,FBSK,13123,148,CON,1,0,08,-24.56170082092285,25.90519905090332,3292,61.6,,26,-24.548799514770508,25.93120002746582,3291,241.6,
235126,2868,FCBB,10827,148,ASP,1,0,05,-4.2588210105896,15.241678237915039,1030,50,,23,-4.239641189575195,15.264463424682617,1047,230,
235125,2871,FCPP,8530,148,ASP,1,0,17,-4.804619789123535,11.88379955291748,54,166,,35,-4.82742977142334,11.889399528503418,52,346,
323079,308033,FDSK,11811,197,ASP,1,0,02,,,,,,20,,,,,
235390,2873,FEFF,8530,148,ASP,1,0,16,4.40983,18.5159,1208,165,,34,4.38712,18.5217,1182,345,
260367,2875,FGBT,10860,200,ASP,1,0,03,,,13,,,21,,,13,,
235649,2875,FGBT,7001,148,ASP,0,1,04,1.8986599445343018,9.79977035522461,7,41,,22,1.912269949913025,9.811590194702148,12,221,
235648,2876,FGSL,9647,151,CON,1,0,04,3.7454099655151367,8.699910163879395,75,42,,22,3.765130043029785,8.717530250549316,41,222,
237613,2878,FIMP,11056,148,ASP,1,0,14,-20.423306,57.669189,183,117,1082,32,-20.437149,57.697952,98,297,
235266,2882,FKKD,9350,148,ASP,1,0,12,4.01186990737915,9.708040237426758,34,117,,30,4.000239849090576,9.730979919433594,14,297,
235267,2886,FKKR,11032,148,ASP,1,0,09,9.33489990234375,13.3548002243042,692,86,,27,9.33687973022461,13.38539981842041,787,266,377
235265,2890,FKYS,11155,148,ASP,1,0,01,3.7074100971221924,11.550600051879883,2263,10,,19,3.7376999855041504,11.555899620056152,2276,190,
246258,2893,FLLI,9843,151,ASP,1,0,10,-17.8209,25.8097,3248,94,,28,-17.8223,25.8312,3237,274,
246259,2893,FLLI,4501,98,Dirt,0,0,15,-17.812099,25.8139,3249,140,,33,-17.821501,25.822399,3246,320,
246255,2894,FLLS,12998,150,ASP,1,0,10,-15.32919979095459,28.43429946899414,3781,95.2,,28,-15.33240032196045,28.47089958190918,3749,275.2,
246256,2894,FLLS,2700,100,GRS,0,0,15,-15.323399543762207,28.45949935913086,3782,140.6,,33,-15.329099655151367,28.464399337768555,3782,320.6,
246264,2895,FLMF,7349,148,ASP,1,0,09,-13.2602,31.9265,1841,83,,27,-13.2576,31.9466,1853,263,
525660,525659,FLSK,11483,148,ASP,1,0,09,-12.961889,28.500111,4272,,,27,-12.9617,28.532362,4272,,
235275,2901,FMCH,9514,148,ASP,1,0,02,-11.546600341796875,43.26959991455078,66,10,,20,-11.520700454711914,43.27410125732422,79,190,
237545,2904,FMCZ,6330,92,ASP,1,0,16,-12.802200317382812,45.27790069580078,10,150,250,34,-12.816699981689453,45.2864990234375,23,330,
238381,2905,FMEE,10499,148,ASP,1,0,12,-20.88599967956543,55.504600524902344,38,102,398,30,-20.892099380493164,55.534698486328125,31,282,
238382,2905,FMEE,8760,148,ASP,1,0,14,-20.884199142456055,55.50419998168945,27,116,328,32,-20.895000457763672,55.527198791503906,65,296,1165
238383,2906,FMEP,7000,150,ASP,1,0,15,-21.316600799560547,55.4193000793457,59,129,,33,-21.325199127197266,55.430599212646484,41,309,
237532,2908,FMMI,10171,148,ASP,1,0,11,-18.7947998046875,47.464298248291016,4197,99,,29,-18.799100875854492,47.49330139160156,4117,279,
237537,2911,FMMT,7218,131,ASP,1,0,01,-18.119400024414062,49.393699645996094,19,354,,19,-18.099599838256836,49.39139938354492,22,174,
237523,2919,FMNM,7218,148,ASP,1,0,14,-15.660499572753906,46.344200134277344,35,132,,32,-15.673800468444824,46.35940170288086,87,312,
237525,2920,FMNN,7185,148,ASP,1,0,05,-13.319299697875977,48.307899475097656,37,43,,23,-13.304800033569336,48.32170104980469,16,223,
563424,312665,FNBJ,12467,197,ASP,1,0,06L,,,,,,24R,,,,,
563423,312665,FNBJ,13123,197,PEM,1,0,06R,,,,,,24L,,,,,
232892,2942,FNLU,12190,148,ASP,1,0,05,-8.876879692077637,13.213899612426758,235,47,,23,-8.854009628295898,13.23840045928955,232,227,500
232893,2942,FNLU,8530,197,ASP,1,0,07,-8.855609893798828,13.225700378417969,240,68,,25,-8.847000122070312,13.246600151062012,223,248,
236069,2963,FOOG,6234,148,ASP,1,0,02,-0.719689,8.75114,11,22,2200,20,-0.703789,8.75762,9,202,
236068,2966,FOOL,9844,148,ASP,1,0,16,0.4708139896392822,9.406350135803223,29,154,,34,0.4464170038700104,9.418149948120117,28,334,
239213,2969,FPST,7283,148,ASP,0,0,11,0.3805280029773712,6.702420234680176,39,103,200,29,0.3758220076560974,6.721879959106445,16,283,200
237848,2970,FQBR,3018,148,ASP,0,1,06,-19.79949951171875,34.90650177001953,33,44,,24,-19.79360008239746,34.912601470947266,33,224,
237849,2970,FQBR,7874,148,ASP,1,0,12,-19.79360008239746,34.89649963378906,26,105,,30,-19.7992000579834,34.91859817504883,30,285,
237850,2970,FQBR,5660,148,ASP,0,1,17,-19.79159927368164,34.90660095214844,30,159.9,,35,-19.806299209594727,34.91230010986328,30,339.9,
237854,2975,FQMA,12008,148,ASP,1,0,05,-25.92490005493164,32.570098876953125,118,29,,23,-25.89590072631836,32.587799072265625,145,209,
237855,2975,FQMA,5577,148,ASP,1,0,10,-25.9212,32.566399,118,86,,28,-25.9202,32.583302,128,266,
237852,2980,FQNP,6562,148,ASP,1,0,05,-15.111800193786621,39.27510070800781,1444,45.8,,23,-15.09939956665039,39.28850173950195,1381,225.8,
237853,2980,FQNP,5135,148,GVL,0,0,13,-15.103500366210938,39.286399841308594,1377,119,,31,-15.110400199890137,39.29909896850586,1404,299,
237851,2984,FQTT,8225,148,ASP,1,0,01,-16.116100311279297,33.63990020751953,,2,,19,-16.0935001373291,33.640499114990234,,182,
238699,2993,FSIA,9800,151,CON,1,0,13,-4.666629791259766,55.510799407958984,10,125,1000,31,-4.682129859924316,55.532901763916016,10,305,1000
235110,2998,FTTJ,9186,148,ASP,1,0,05,12.124899864196777,15.024700164794922,968,46,,23,12.142499923706055,15.04319953918457,967,226,
246270,3000,FVBU,4419,98,ASP,0,0,02,-20.015199661254883,28.618200302124023,4350,8,,20,-20.00309944152832,28.61989974975586,4326,188,
246271,3000,FVBU,8491,148,ASP,1,0,13,-20.016199111938477,28.61520004272461,4351,115,,31,-20.026199340820312,28.63759994506836,4359,295,
246267,3004,FVFA,13123,148,ASP,1,0,12,-18.090809,25.818058,3490,110,,30,-18.103195,25.853556,3480,290,
246283,3005,FVHA,15502,151,ASP,1,0,05,-17.946833,31.077141,4793,46,3557,23,-17.916702,31.108612,4887,226,
237560,3015,FWCL,7628,98,ASP,1,0,10,-15.677300453186035,34.95869827270508,2472,97,,28,-15.679800033569336,34.980201721191406,2555,277,
237561,3015,FWCL,4501,98,ASP,0,0,15,-15.671199798583984,34.96739959716797,2468,141,,33,-15.680800437927246,34.97549819946289,2546,321,
237556,3018,FWKI,11614,148,ASP,1,0,14,-13.77910041809082,33.76839828491211,4028,130.9,,32,-13.799599647521973,33.79359817504883,4022,310.9,
237446,3022,FXMM,10498,148,ASP,1,0,04,-29.469499588012695,27.550199508666992,5325,15,656,22,-29.441699981689453,27.558900833129883,5320,195,
237447,3022,FXMM,3314,75,ASP,1,0,11,-29.46269989013672,27.546600341796875,5309,85,,29,-29.461999893188477,27.556900024414062,5351,265,
246190,3037,FYWB,11483,196,ASP,1,0,09,-22.9842,14.6312,231,72,,27,-22.9746,14.6631,310,252,
246213,3039,FYWH,15010,148,ASP,1,0,08,-22.48979949951172,17.449499130249023,5640,64,,26,-22.471399307250977,17.48940086364746,5500,244,
246214,3039,FYWH,5000,98,ASP,1,0,16,-22.477699279785156,17.4689998626709,5574,141,,34,-22.488399505615234,17.478300094604492,5564,321,
235140,3040,FZAA,13123,197,CON,1,0,06,-4.3969340324401855,15.427083015441895,998,58,,24,-4.377395153045654,15.45740795135498,998,238,
235128,3052,FZIC,11483,148,ASP,1,0,13,0.4906669855117798,25.32509994506836,1407,125,,31,0.4726249873638153,25.350799560546875,1417,305,
235146,3057,FZNA,9695,148,ASP,1,0,17,-1.652858018875122,29.236658096313477,5045,174,,35,-1.679447054862976,29.2392520904541,4992,354,
235130,3059,FZQA,10623,164,ASP,1,0,07,-11.597100257873535,27.51729965209961,4290,66,,25,-11.585399627685547,27.54450035095215,4214,246,
237587,3066,GABS,10498,148,ASP,1,0,06,12.526800155639648,-7.960350036621094,1187,57,,24,12.540300369262695,-7.939539909362793,1244,237,
237585,3071,GATB,6923,98,ASP,1,0,07,16.726900100708008,-3.0167500972747803,863,68,,25,16.733999252319336,-2.9984099864959717,860,248,
236067,3076,GBYD,11811,148,ASP,1,0,14,13.348600387573242,-16.6648006439209,88,131,,32,13.327400207519531,-16.63960075378418,74,311,
238896,3077,GCFV,11220,148,ASP,1,0,01,28.432868,-13.864398,37,2,3285,19,28.463556,-13.863394,75,182,1510
238918,3081,GCLP,10171,148,ASP,1,0,03L,27.918899536132812,-15.39229965209961,78,22,,21R,27.944900512695312,-15.380800247192383,33,202,
238917,3081,GCLP,10171,148,ASP,1,0,03R,27.91819953918457,-15.390399932861328,69,22,,21L,27.94420051574707,-15.378800392150879,27,202,
